	0	1
569	0.023	RFC4
570	0.005	RTN4RL1
571	0.004	RUNDC1
572	0.002	SCUBE2
573	0.002	SERF1A
574	0.005	SLC2A3
575	0.001	STK32B
576	0.004	TGFB3
577	0.002	TSPYL5
578	0.009	UCHL5
579	0.005	AKT2
580	0.002	AKT3
581	0.004	APC2
582	0.003	ARAF
583	0.005	AXIN1
584	0.001	AXIN2
585	0.001	BAK1
586	0.002	BAX
587	0.006	BRAF
588	0.004	CCND1
589	0.005	CDK4
590	0.003	CDK6
591	0.005	CDKN1A
592	0.006	CSNK1A1L
593	0.006	CSNK1A1
594	0.009	CTNNB1
595	0.006	DDB2
596	0.015	DLL1
597	0.004	DLL3
598	0.009	DLL4
599	0.004	DVL1
600	0.004	DVL2
601	0.008	DVL3
602	0.008	E2F1
603	0.008	E2F2
604	0.005	E2F3
605	0.001	EGFR
606	0.008	EGF
607	0.004	ESR2
608	0.011	FGF10
609	0.004	FGF16
610	0.011	FGF17
611	0.008	FGF19
612	0.011	FGF1
613	0.015	FGF20
614	0.000	FGF21
615	0.000	FGF22
616	0.000	FGF23
617	0.001	FGF2
618	0.000	FGF3
619	0.000	FGF4
620	0.000	FGF6
621	0.009	FGF7
622	0.000	FGF8
623	0.008	FGF9
624	0.015	FGFR1
625	0.001	FLT4
626	0.000	FOS
627	0.001	FRAT1
628	0.005	FRAT2
629	0.005	FZD10
630	0.006	FZD1
631	0.002	FZD2
632	0.004	FZD3
633	0.002	FZD4
634	0.005	FZD5
635	0.002	FZD6
636	0.009	FZD7
637	0.002	FZD8
638	0.005	FZD9
639	0.002	GADD45A
640	0.006	GADD45B
641	0.003	GADD45G
642	0.002	GRB2
643	0.006	GSK3B
644	0.005	HES1
645	0.006	HES5
646	0.009	HEY1
647	0.002	HEY2
648	0.004	HEYL
649	0.005	HRAS
650	0.006	IGF1R
651	0.009	IGF1
652	0.003	JAG1
653	0.006	JAG2
654	0.001	JUN
655	0.005	KIT
656	0.008	LEF1
657	0.000	LRP5
658	0.009	LRP6
659	0.003	MAP2K1
660	0.002	MAP2K2
661	0.002	MAPK1
662	0.005	MAPK3
663	0.004	MTOR
664	0.008	MYC
665	0.003	NCOA1
666	0.004	NCOA3
667	0.002	NFKB2
668	0.006	NOTCH1
669	0.001	NOTCH2
670	0.009	NOTCH3
671	0.009	NOTCH4
672	0.005	NRAS
673	0.002	PGR
674	0.004	PIK3CB
675	0.003	PIK3CD
676	0.006	PIK3R1
677	0.009	PIK3R2
678	0.005	PIK3R3
679	0.004	POLK
680	0.011	RAF1
681	0.004	RB1
682	0.004	RPS6KB1
683	0.004	RPS6KB2
684	0.003	SHC1
685	0.002	SHC2
686	0.005	SHC3
687	0.009	SHC4
688	0.003	SOS1
689	0.004	SOS2
690	0.006	SP1
691	0.008	TCF7L1
692	0.001	TCF7L2
693	0.006	TCF7
694	0.005	TNFSF11
695	0.004	WNT10A
696	0.006	WNT10B
697	0.001	WNT11
698	0.003	WNT16
699	0.008	WNT1
700	0.002	WNT2B
701	0.004	WNT2
702	0.004	WNT3A
703	0.004	WNT3
704	0.002	WNT4
705	0.003	WNT5A
706	0.003	WNT5B
707	0.011	WNT6
708	0.001	WNT7A
709	0.002	WNT7B
710	0.000	WNT8A
711	0.011	WNT8B
712	0.002	WNT9A
713	0.008	WNT9B
714	0.006	ATF3
715	0.002	BATF
716	0.008	BCL11A
717	0.003	BCL3
718	0.008	BCLAF1
719	0.003	BDP1
720	0.005	BHLHE40
721	0.003	BRF1
722	0.003	BRF2
723	0.002	CCNT2
724	0.006	CEBPB
725	0.005	CHD2
726	0.005	CTBP2
727	0.004	CTCFL
728	0.003	CTCF
729	0.004	E2F4
730	0.005	E2F6
731	0.001	EBF1
732	0.000	EGR1
733	0.003	ELF1
734	0.003	ELK4
735	0.004	EP300
736	0.005	ESRRA
737	0.003	ETS1
738	0.004	FOSL1
739	0.002	FOSL2
740	0.006	FOXA1
741	0.001	FOXA2
742	0.003	GABPA
743	0.008	GATA1
744	0.002	GATA2
745	0.005	GATA3
746	0.005	GTF2B
747	0.003	GTF2F1
748	0.005	HDAC2
749	0.005	HMGN3
750	0.002	HNF4A
751	0.005	HNF4G
752	0.004	HSF1
753	0.008	IRF1
754	0.006	IRF3
755	0.004	IRF4
756	0.005	JUND
757	0.009	KAT2A
758	0.009	MAFF
759	0.005	MAFK
760	0.005	MAX
761	0.004	MEF2A
762	0.002	MEF2C
763	0.006	MXI1
764	0.009	NANOG
765	0.003	NFE2
766	0.002	NFKB1
767	0.005	NFYA
768	0.002	NFYB
769	0.003	NR2C2
770	0.000	NR3C1
771	0.005	NRF1
772	0.008	PAX5
773	0.005	PBX3
774	0.003	POLR3A
775	0.003	POU2F2
776	0.003	POU5F1
777	0.001	PPARGC1A
778	0.003	PRDM1
779	0.009	RAD21
780	0.005	REST
781	0.008	RFX5
782	0.006	RXRA
783	0.006	SETDB1
784	0.004	SIN3A
785	0.005	SIRT6
786	0.002	SIX5
787	0.002	SMARCA4
788	0.005	SMARCB1
789	0.003	SMARCC1
790	0.006	SMARCC2
791	0.004	SMC3
792	0.003	SP2
793	0.004	SPI1
794	0.002	SREBF1
795	0.006	SREBF2
796	0.006	SRF
797	0.004	STAT1
798	0.002	STAT2
799	0.006	STAT3
800	0.004	SUZ12
801	0.005	TAF1
802	0.008	TAF7
803	0.023	TAL1
804	0.004	TBP
805	0.005	TCF12
806	0.005	TCF4
807	0.004	TFAP2A
808	0.006	TFAP2C
809	0.006	THAP1
810	0.002	TRIM28
811	0.006	USF1
812	0.005	USF2
813	0.003	WRNIP1
814	0.009	XRCC4
815	0.011	YY1
816	0.006	ZBTB33
817	0.003	ZBTB7A
818	0.005	ZEB1
819	0.005	ZNF143
820	0.005	ZNF263
821	0.004	ZNF274
822	0.005	ZZZ3
